"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.1","Goupia glabra",2002,2002,2005,3,2013,0.133333333333333,0.217818396226415,"12.4.8",5.68796287264143,-0.0250716962549077,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,32,32.4,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.2","Jacaranda copaia",2002,2002,2005,3,NA,0.233333333333334,0.133333333333333,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,23.4,24.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.3","Jacaranda copaia",2002,2002,2005,3,NA,1.03333333333333,0.166666666666667,"12.4.8",5.68796287264143,-0.0200831256443977,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,21.2,24.3,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,-0.00723372487871534,0.3894162801603,0.32337093747235,18.2226809360366,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.024860265717088,0.576220895487134,0.317594894086473,18.5863603376678,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.0107386182144787,0.3615921206133,0.296412422832559,18.264417175357,"12.4.8",23.4769738524182,23.4769738524182,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
"12.4.8.5","Bocoa prouacensis",2002,2002,2005,3,NA,0.333333333333333,0,"12.4.8",5.68796287264143,-0.0103749729057498,0.006887922623894,0.604045055034134,0.344553408726264,18.5446240983473,"12.4.8",24.6702851591227,24.6702851591227,6.1,7.1,1,"Intensive_Logging_and_Devitalization"
