"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment",".obsID"
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3514
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3515
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3516
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3517
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3518
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3519
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3520
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3521
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3522
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3523
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3524
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3525
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3526
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3527
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3528
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3529
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3530
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3531
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3532
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3533
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3534
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3535
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3536
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3537
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3538
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3539
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.1,0.446907636428054,1,"T3",3540
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3541
"12.10.4.1","Virola michelii",2002,2002,2005,3,NA,1.13333333333333,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.1,0.446907636428054,1,"T3",3542
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3543
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3544
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3545
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3546
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3547
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3548
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3549
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3550
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3551
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3552
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3553
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3554
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3555
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3556
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3557
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3558
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3559
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3560
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3561
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3562
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3563
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3564
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3565
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3566
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3567
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3568
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3569
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3570
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3571
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,29.4,0.558198168315238,1,"T3",3572
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3573
"12.10.4.5","Sterculia pruriens",2002,2002,2005,3,NA,1.86666666666667,0.0333333333333332,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,29.4,0.558198168315238,1,"T3",3574
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3575
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3576
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3577
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3578
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3579
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3580
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3581
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3582
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3583
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3584
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3585
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3586
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3587
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3588
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3589
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3590
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3591
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3592
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3593
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.00813156085358267,0.240529821572833,-0.496162651399663,-0.478878830482922,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3594
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3595
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3596
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3597
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0484357510687487,0.790455583261867,-0.431006231043595,-0.353883366419072,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3598
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3599
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3600
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3601
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,-0.00546461304192634,-0.408928756297467,-0.474182851859202,-0.331260039026758,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3602
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3603
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",4.19912462404022,-1.14091324408032,17.3,-0.203029069793098,1,"T3",3604
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3605
"12.10.4.8","Virola michelii",2002,2002,2005,3,NA,0.199999999999999,0,"12.10.4",-1.00588835439916,-0.191248954107392,0.0348395771732397,0.140997005391567,-0.409026431503133,-0.206264574962907,"12.10.4",55.1576540396218,0.373925305733815,17.3,-0.203029069793098,1,"T3",3606
