"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","Statut","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","STjuv_moyenne","ST_adult_moyenne","Treatment","DBHt1","DBHt"
"9.3.5.1","Virola surinamensis",1993,1993,1995,2,2013,1,0,0.161609686609687,"9.3.5",-0.628910730724586,-0.786389382711342,0.412072340553167,0.220445018609249,-0.34416720612304,-0.940504558867295,"9.3.5",102.580987578287,1.78367347996385,1.08804900162026,22.4047841071591,"Logging",5,-0.777288214330966
"9.3.5.2","Pradosia cochlearia",1993,1993,1995,2,NA,0,0,0,"9.3.5",-0.628910730724586,-0.386102261905224,0.412072340553167,0.220445018609249,-0.34416720612304,-0.940504558867295,"9.3.5",102.580987578287,1.78367347996385,1.08804900162026,22.4047841071591,"Logging",15,-0.332126086782231
"9.3.5.3","Qualea rosea",1993,1993,1995,2,NA,0,5,0,"9.3.5",-0.628910730724586,-0.386102261905224,0.412072340553167,0.220445018609249,-0.34416720612304,-0.940504558867295,"9.3.5",102.580987578287,1.78367347996385,1.08804900162026,22.4047841071591,"Logging",5,-0.332126086782231
"9.3.5.4","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.05,"9.3.5",-0.628910730724586,-0.386102261905224,0.412072340553167,0.220445018609249,-0.34416720612304,-0.940504558867295,"9.3.5",102.580987578287,1.78367347996385,1.08804900162026,22.4047841071591,"Logging",5,-0.777288214330966
"9.3.6.1","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0,"9.3.6",-0.717734070612678,0.221240764109923,0,0.260084595873499,-0.800904527557923,0.297672708031657,"9.3.6",72.5952417299166,0.892290540209085,0.0556875039654036,29.2130451545114,"Logging",15,-0.332126086782231
"9.3.7.1","Symphonia sp. 1",1993,1993,1995,2,NA,0,0,0,"9.3.7",-0.816007537200783,0.227047535842763,0.0175765453316518,0.376681520691299,-0.714608535950411,1.00625835041664,"9.3.7",29.0379750725115,-0.402531492802636,0.180373927884536,34.8007649211136,"Logging",25,0.113036040766503
"9.3.8.2","Symphonia sp. 1",1993,1993,1995,2,NA,0,0,0.05,"9.3.8",0.126244858162366,0.360211069512073,0.0664002823640175,0.489472089225851,-0.624102983776678,0.0665792034888063,"9.3.8",43.8338843568377,0.0373048608068306,0.380250096511611,28.4295746792215,"Logging",25,0.113036040766503
"9.3.8.3","Qualea rosea",1993,1993,1995,2,NA,0,0,0.0666666666666667,"9.3.8",0.126244858162366,0.360211069512073,0.0664002823640175,0.489472089225851,-0.624102983776678,0.0665792034888063,"9.3.8",43.8338843568377,0.0373048608068306,0.380250096511611,28.4295746792215,"Logging",15,-0.332126086782231
"9.3.9.1","Virola michelii",1993,1993,1995,2,2002,1,0,0.128596614728251,"9.3.9",0.1791904833541,0.0955131678890884,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",15,-0.332126086782231
"9.3.9.2","Qualea rosea",1993,1993,1995,2,NA,0,0,0,"9.3.9",0.1791904833541,-0.242735523078334,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",5,-0.777288214330966
"9.3.9.3","Tachigali melinonii",1993,1993,1995,2,2002,1,0,0.180176767676768,"9.3.9",0.1791904833541,0.0955131678890884,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",5,-0.777288214330966
"9.3.9.4","Recordoxylon speciosum",1993,1993,1995,2,2002,1,0,0.198703110161443,"9.3.9",0.1791904833541,0.0955131678890884,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",15,-0.332126086782231
"9.3.9.5","Qualea rosea",1993,1993,1995,2,NA,0,0,0.1,"9.3.9",0.1791904833541,-0.242735523078334,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",15,-0.332126086782231
"9.3.9.6","Iryanthera hostmannii",1993,1993,1995,2,NA,0,0,0.12,"9.3.9",0.1791904833541,-0.242735523078334,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",5,-0.777288214330966
"9.3.9.7","Virola michelii",1993,1993,1995,2,2002,1,0,0.128596614728251,"9.3.9",0.1791904833541,0.0955131678890884,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",5,-0.777288214330966
"9.3.9.9","Iryanthera hostmannii",1993,1993,1995,2,NA,0,0,0.05,"9.3.9",0.1791904833541,-0.242735523078334,-0.0351530906633035,0.670931857990999,-0.66619858943888,-1.28540368837017,"9.3.9",36.2820173677096,-0.187188651258729,0.185155662038299,22.3676906374952,"Logging",5,-0.777288214330966
"9.4.10.1","Tachigali melinonii",1993,1993,1995,2,NA,0,5,0.116666666666667,"9.4.10",-0.967662164465284,0.265805396008764,0.378872199371158,0.48390678826455,-0.417834516031892,-1.00710157907879,"9.4.10",45.0759114758085,0.0742264631628879,1.08051525276907,22.2431843716803,"Logging",5,-0.332126086782231
"9.4.10.2","Sterculia pruriens",1993,1993,1995,2,NA,0,5,0.133333333333333,"9.4.10",-0.967662164465284,0.265805396008764,0.378872199371158,0.48390678826455,-0.417834516031892,-1.00710157907879,"9.4.10",45.0759114758085,0.0742264631628879,1.08051525276907,22.2431843716803,"Logging",5,-0.332126086782231
"9.4.10.3","Tachigali melinonii",1993,1993,1995,2,2013,1,5,0.180176767676768,"9.4.10",-0.967662164465284,1.03695231798799,0.378872199371158,0.48390678826455,-0.417834516031892,-1.00710157907879,"9.4.10",45.0759114758085,0.0742264631628879,1.08051525276907,22.2431843716803,"Logging",5,-0.332126086782231
"9.4.3.1","Dicorynia guianensis",1993,1993,1995,2,NA,0,5.5,0.4,"9.4.3",-1.07727262597942,-0.114819508956482,0.253180370755035,0.33264577640715,1.06738264294188,-0.200203004932454,"9.4.3",51.5557054415439,0.266850579414319,2.15946232840135,26.8642848103292,"Logging",85,3.27368714636252
"9.4.3.2","Dicorynia guianensis",1993,1993,1995,2,NA,0,5,0.2,"9.4.3",-1.07727262597942,-0.0144492243546089,0.253180370755035,0.33264577640715,1.06738264294188,-0.200203004932454,"9.4.3",51.5557054415439,0.266850579414319,2.15946232840135,26.8642848103292,"Logging",35,1.00336029586397
"9.4.3.3","Dicorynia guianensis",1993,1993,1995,2,NA,0,0,0,"9.4.3",-1.07727262597942,-0.0144492243546089,0.253180370755035,0.33264577640715,1.06738264294188,-0.200203004932454,"9.4.3",51.5557054415439,0.266850579414319,2.15946232840135,26.8642848103292,"Logging",35,0.558198168315238
"9.4.3.5","Recordoxylon speciosum",1993,1993,1995,2,NA,0,5,0.0333333333333333,"9.4.3",-1.07727262597942,-0.0144492243546089,0.253180370755035,0.33264577640715,1.06738264294188,-0.200203004932454,"9.4.3",51.5557054415439,0.266850579414319,2.15946232840135,26.8642848103292,"Logging",5,-0.332126086782231
"9.4.4.1","Virola michelii",1993,1993,1995,2,NA,0,5,0.163333333333333,"9.4.4",0.161345012629521,0.425699154481206,0.0195294948129463,0.252833673514749,-0.813533209256584,0.565734951406109,"9.4.4",28.0650457083998,-0.43145365605784,0.0732687026716455,30.3853854084667,"Logging",5,-0.332126086782231
"9.4.5.1","Virola michelii",1993,1993,1995,2,NA,0,5,0.14,"9.4.5",-1.03724928771372,0.467107117617039,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.5.2","Virola michelii",1993,1993,1995,2,NA,0,5,0.0666666666666666,"9.4.5",-1.03724928771372,0.467107117617039,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.5.3","Virola michelii",1993,1993,1995,2,NA,0,5,0.0666666666666667,"9.4.5",-1.03724928771372,0.467107117617039,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.5.4","Jacaranda copaia",1993,1993,1995,2,2013,1,5,0.258105691056911,"9.4.5",-1.03724928771372,0.936624215598001,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.5.5","Virola michelii",1993,1993,1995,2,NA,0,5,0.2,"9.4.5",-1.03724928771372,0.467107117617039,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.5.6","Iryanthera sagotiana",1993,1993,1995,2,NA,0,5,0.0333333333333333,"9.4.5",-1.03724928771372,0.467107117617039,0.0996004235460262,0.224476519811301,-0.70618941481797,1.52123463377181,"9.4.5",83.1418544952757,1.20580852768152,0.701475608172277,38.2350309514541,"Logging",5,-0.332126086782231
"9.4.6.1","Moronobea coccinea",1993,1993,1995,2,2008,1,0,0.103709956709957,"9.4.6",-0.618024336725658,0.0955131678890884,0.0312471917007139,0.0979239681157509,-0.754599361329502,2.01947743762245,"9.4.6",45.6877934052518,0.0924158093878585,0.143757358081083,41.0359525051331,"Logging",5,-0.777288214330966
"9.4.6.2","Moronobea coccinea",1993,1993,1995,2,NA,0,0,0.0366666666666667,"9.4.6",-0.618024336725658,0.0587067756432132,0.0312471917007139,0.0979239681157509,-0.754599361329502,2.01947743762245,"9.4.6",45.6877934052518,0.0924158093878585,0.143757358081083,41.0359525051331,"Logging",5,-0.777288214330966
"9.4.6.3","Sterculia pruriens",1993,1993,1995,2,NA,0,5,0.233333333333333,"9.4.6",-0.618024336725658,0.0587067756432132,0.0312471917007139,0.0979239681157509,-0.754599361329502,2.01947743762245,"9.4.6",45.6877934052518,0.0924158093878585,0.143757358081083,41.0359525051331,"Logging",15,0.113036040766503
"9.4.6.4","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.0166666666666667,"9.4.6",-0.618024336725658,0.0587067756432132,0.0312471917007139,0.0979239681157509,-0.754599361329502,2.01947743762245,"9.4.6",45.6877934052518,0.0924158093878585,0.143757358081083,41.0359525051331,"Logging",5,-0.777288214330966
"9.4.7.1","Bocoa prouacensis",1993,1993,1995,2,NA,0,0,0.15,"9.4.7",-0.284528534977608,0.141976850230828,0.031247191700714,0.37421899814205,-0.556750014717157,0.770184675370436,"9.4.7",65.123543232583,0.670180188003976,0.431385271613852,33.400572911021,"Logging",5,-0.777288214330966
"9.4.7.2","Symphonia sp. 1",1993,1993,1995,2,NA,0,0,0.153333333333333,"9.4.7",-0.284528534977608,0.141976850230828,0.031247191700714,0.37421899814205,-0.556750014717157,0.770184675370436,"9.4.7",65.123543232583,0.670180188003976,0.431385271613852,33.400572911021,"Logging",35,0.558198168315238
"9.4.7.3","Pradosia cochlearia",1993,1993,1995,2,NA,0,5,0,"9.4.7",-0.284528534977608,0.141976850230828,0.031247191700714,0.37421899814205,-0.556750014717157,0.770184675370436,"9.4.7",65.123543232583,0.670180188003976,0.431385271613852,33.400572911021,"Logging",15,0.113036040766503
"9.4.8.1","Iryanthera hostmannii",1993,1993,1995,2,2013,1,0,0.0589988442822384,"9.4.8",-0.604237605878317,1.01555193263147,0.00195294948129449,0.56647165145165,-0.453615780844762,-0.509550961623508,"9.4.8",17.8811475821913,-0.73418926569738,0.414948337729834,25.7829611206796,"Logging",5,-0.777288214330966
"9.4.8.2","Symphonia sp. 1",1993,1993,1995,2,2008,1,0,0.115134598254053,"9.4.8",-0.604237605878317,0.0955131678890884,0.00195294948129449,0.56647165145165,-0.453615780844762,-0.509550961623508,"9.4.8",17.8811475821913,-0.73418926569738,0.414948337729834,25.7829611206796,"Logging",15,-0.332126086782231
"9.4.8.3","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.0666666666666667,"9.4.8",-0.604237605878317,0.0804433376122614,0.00195294948129449,0.56647165145165,-0.453615780844762,-0.509550961623508,"9.4.8",17.8811475821913,-0.73418926569738,0.414948337729834,25.7829611206796,"Logging",45,1.00336029586397
"9.4.9.1","Sterculia speciosa",1993,1993,1995,2,2002,1,0,0.3,"9.4.9",-0.115240244388466,-0.126827620967437,0.494096218767542,0.7200838080741,-0.230509070835096,-2.19676129729869,"9.4.9",50.0853986925091,0.223142933824202,1.5516452878048,15.5666694064377,"Logging",15,-0.332126086782231
"9.4.9.3","Sterculia pruriens",1993,1993,1995,2,2008,1,0,0.159187271062271,"9.4.9",-0.115240244388466,0.0955131678890884,0.494096218767542,0.7200838080741,-0.230509070835096,-2.19676129729869,"9.4.9",50.0853986925091,0.223142933824202,1.5516452878048,15.5666694064377,"Logging",15,-0.332126086782231
"9.5.10.1","Sterculia speciosa",1993,1993,1995,2,NA,0,0,0.105263157894737,"9.5.10",-1.35090507525325,0.0721931268684284,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",25,0.113036040766503
"9.5.10.2","Goupia glabra",1993,1993,1995,2,2008,1,5,0.217818396226415,"9.5.10",-1.35090507525325,0.0955131678890884,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",5,-0.332126086782231
"9.5.10.3","Goupia glabra",1993,1993,1995,2,2013,1,0,0.217818396226415,"9.5.10",-1.35090507525325,0.58662864698665,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",15,-0.332126086782231
"9.5.10.4","Goupia glabra",1993,1993,1995,2,2002,1,0,0.217818396226415,"9.5.10",-1.35090507525325,0.0955131678890884,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",5,-0.777288214330966
"9.5.10.5","Goupia glabra",1993,1993,1995,2,2002,1,0,0.217818396226415,"9.5.10",-1.35090507525325,0.0955131678890884,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",15,-0.332126086782231
"9.5.10.6","Goupia glabra",1993,1993,1995,2,2008,1,0,0.1,"9.5.10",-1.35090507525325,0.0675440422694232,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",5,-0.777288214330966
"9.5.10.7","Goupia glabra",1993,1993,1995,2,2002,1,0,0.217818396226415,"9.5.10",-1.35090507525325,0.0955131678890884,0.017576545331652,0.664501156248099,-0.621998203493568,-1.96973055641562,"9.5.10",48.4727721131913,0.175204562430412,0.161383837398873,17.0193809717363,"Logging",5,-0.777288214330966
"9.5.3.1","Schefflera decaphylla",1993,1993,1995,2,2013,1,5,0.265513725490196,"9.5.3",0.400776119397361,1.30148725552069,0.30270716960067,0.263771343918648,1.45752471621917,1.34091754571728,"9.5.3",3.40573708852389,-1.164498187318,2.48001328810736,38.5357582859207,"Logging",5,-0.332126086782231
"9.5.3.3","Eperua grandiflora",1993,1993,1995,2,NA,0,10,0.00999999999999996,"9.5.3",0.400776119397361,0.186314591002296,0.30270716960067,0.263771343918648,1.45752471621917,1.34091754571728,"9.5.3",3.40573708852389,-1.164498187318,2.48001328810736,38.5357582859207,"Logging",65,2.78400880605891
"9.5.3.4","Dicorynia guianensis",1993,1993,1995,2,NA,0,2.5,0,"9.5.3",0.400776119397361,0.186314591002296,0.30270716960067,0.263771343918648,1.45752471621917,1.34091754571728,"9.5.3",3.40573708852389,-1.164498187318,2.48001328810736,38.5357582859207,"Logging",85,3.00658986983328
"9.5.4.1","Eperua grandiflora",1993,1993,1995,2,NA,0,5,0.05,"9.5.4",-0.696879757714854,1.20369609442201,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",5,-0.332126086782231
"9.5.4.2","Dicorynia guianensis",1993,1993,1995,2,NA,0,5,0.170801507537688,"9.5.4",-0.696879757714854,1.20369609442201,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",15,0.113036040766503
"9.5.4.3","Dicorynia guianensis",1993,1993,1995,2,NA,0,5,0,"9.5.4",-0.696879757714854,1.20369609442201,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",5,-0.332126086782231
"9.5.4.4","Bocoa prouacensis",1993,1993,1995,2,NA,0,0,0.6,"9.5.4",-0.696879757714854,1.20369609442201,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",65,1.89368455096144
"9.5.4.5","Iryanthera hostmannii",1993,1993,1995,2,2016,1,0,0.02,"9.5.4",-0.696879757714854,0.983012751092807,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",5,-0.777288214330966
"9.5.4.6","Eperua grandiflora",1993,1993,1995,2,NA,0,5.5,0.109075565784427,"9.5.4",-0.696879757714854,0.983012751092807,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",95,3.71884927391126
"9.5.4.7","Eperua grandiflora",1993,1993,1995,2,NA,0,4.5,0.109075565784427,"9.5.4",-0.696879757714854,0.983012751092807,0.361061300101755,0.62104818692185,3.0484860366164,0.664618387352888,"9.5.4",50.1999243758455,0.226547426105503,4.0526575924235,32.933179376825,"Logging",85,3.18465472085277
"9.5.5.1","Eperua grandiflora",1993,1993,1995,2,NA,0,5,0.109075565784427,"9.5.5",-1.20444235768887,1.00119801511752,0.015623595850357,0.392561273244599,-0.817742769822804,1.78674102320631,"9.5.5",29.824043386865,-0.379164127240356,0.0144188701390834,38.9449832381827,"Logging",5,-0.332126086782231
"9.5.6.1","Pradosia cochlearia",1993,1993,1995,2,2013,1,0,0.137967794759825,"9.5.6",-0.454044674924997,0.0955131678890884,0.445272481735178,0.19117617916665,-0.211566048287103,0.276364987896747,"9.5.6",23.3828125566574,-0.57064188144074,1.01545943634709,29.3694281063836,"Logging",5,-0.777288214330966
"9.5.6.2","Iryanthera hostmannii",1993,1993,1995,2,NA,0,0,0,"9.5.6",-0.454044674924997,-0.207655051877622,0.445272481735178,0.19117617916665,-0.211566048287103,0.276364987896747,"9.5.6",23.3828125566574,-0.57064188144074,1.01545943634709,29.3694281063836,"Logging",15,-0.332126086782231
"9.5.6.3","Bocoa prouacensis",1993,1993,1995,2,NA,0,0,0.3,"9.5.6",-0.454044674924997,-0.207655051877622,0.445272481735178,0.19117617916665,-0.211566048287103,0.276364987896747,"9.5.6",23.3828125566574,-0.57064188144074,1.01545943634709,29.3694281063836,"Logging",25,0.113036040766503
"9.5.7.1","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",5,-0.777288214330966
"9.5.7.2","Symphonia sp. 1",1993,1993,1995,2,NA,0,0,0.04,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",5,-0.777288214330966
"9.5.7.3","Virola michelii",1993,1993,1995,2,NA,0,0,0.3,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",5,-0.777288214330966
"9.5.7.4","Symphonia sp. 1",1993,1993,1995,2,NA,0,0,0.05,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",25,0.113036040766503
"9.5.7.5","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.866666666666667,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",35,0.558198168315238
"9.5.7.6","Virola michelii",1993,1993,1995,2,NA,0,5,0,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",15,0.113036040766503
"9.5.7.7","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.5,"9.5.7",-0.880889872993509,-0.114707757951274,0.132800564728035,0.23852696989945,-0.127374836962703,0.549983577997039,"9.5.7",3.73795544075256,-1.15462236922271,1.20518855858953,31.1102535786273,"Logging",35,0.558198168315238
"9.5.8.1","Pradosia cochlearia",1993,1993,1995,2,2002,1,0,0.137967794759825,"9.5.8",-0.673483891667467,-0.0549265937701431,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",25,0.113036040766503
"9.5.8.10","Virola michelii",1993,1993,1995,2,NA,0,5,0,"9.5.8",-0.673483891667467,0.077062658802608,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",15,0.113036040766503
"9.5.8.11","Bocoa prouacensis",1993,1993,1995,2,NA,0,0,0,"9.5.8",-0.673483891667467,0.077062658802608,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.8.12","Eperua grandiflora",1993,1993,1995,2,2005,1,0,0.109075565784427,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.8.2","Sterculia pruriens",1993,1993,1995,2,2008,1,0,0.159187271062271,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",15,-0.332126086782231
"9.5.8.3","Schefflera decaphylla",1993,1993,1995,2,2002,1,0,0.265513725490196,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",35,0.558198168315238
"9.5.8.4","Symphonia sp. 1",1993,1993,1995,2,2002,1,0,0.115134598254053,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.8.5","Schefflera decaphylla",1993,1993,1995,2,2002,1,5,0.265513725490196,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",25,0.558198168315238
"9.5.8.6","Virola michelii",1993,1993,1995,2,NA,0,0,0.0733333333333334,"9.5.8",-0.673483891667467,0.077062658802608,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.8.7","Eperua grandiflora",1993,1993,1995,2,2013,1,0,0.109075565784427,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.8.8","Eperua grandiflora",1993,1993,1995,2,2013,1,0,0.109075565784427,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",15,-0.554707150556599
"9.5.8.9","Pradosia cochlearia",1993,1993,1995,2,2002,1,0,0.137967794759825,"9.5.8",-0.673483891667467,0.0955131678890884,0.068353231845312,0.491744645749851,-0.209461268003996,-0.299436008868153,"9.5.8",11.4439995569646,-0.925545650807106,0.37576993903693,26.45728485723,"Logging",5,-0.777288214330966
"9.5.9.1","Recordoxylon speciosum",1993,1993,1995,2,NA,0,5,1.33333333333333,"9.5.9",2.8658116256809,0.329330028084213,0.062494383401428,0.32744514126365,0.0915223124807427,-1.66846075899926,"9.5.9",20.8590865357271,-0.645664404843962,1.23908406684363,17.8095041275874,"Logging",35,1.00336029586397
"9.5.9.2","Bocoa prouacensis",1993,1993,1995,2,NA,0,0,0.0333333333333334,"9.5.9",2.8658116256809,0.329330028084213,0.062494383401428,0.32744514126365,0.0915223124807427,-1.66846075899926,"9.5.9",20.8590865357271,-0.645664404843962,1.23908406684363,17.8095041275874,"Logging",15,-0.332126086782231
"9.5.9.3","Sterculia pruriens",1993,1993,1995,2,NA,0,0,0,"9.5.9",2.8658116256809,0.329330028084213,0.062494383401428,0.32744514126365,0.0915223124807427,-1.66846075899926,"9.5.9",20.8590865357271,-0.645664404843962,1.23908406684363,17.8095041275874,"Logging",55,1.44852242341271
"9.5.9.4","Eperua grandiflora",1993,1993,1995,2,NA,0,0,0.109075565784427,"9.5.9",2.8658116256809,0.329330028084213,0.062494383401428,0.32744514126365,0.0915223124807427,-1.66846075899926,"9.5.9",20.8590865357271,-0.645664404843962,1.23908406684363,17.8095041275874,"Logging",25,0.113036040766503
"9.5.9.5","Virola michelii",1993,1993,1995,2,2002,1,0,0.128596614728251,"9.5.9",2.8658116256809,0.0955131678890884,0.062494383401428,0.32744514126365,0.0915223124807427,-1.66846075899926,"9.5.9",20.8590865357271,-0.645664404843962,1.23908406684363,17.8095041275874,"Logging",5,-0.777288214330966
"9.6.10.1","Qualea rosea",1993,1993,1995,2,NA,0,0,1.13333333333333,"9.6.10",-0.176556786977,-0.547846589309634,-0.05858848443884,0.963662467088899,0.419868036645914,-1.64067521901346,"9.6.10",83.0698735010274,1.20366875665218,1.45645646170381,19.0936917661454,"Logging",15,-0.332126086782231
